,Unnamed: 0,recipe_urls,recipe_name,ingredients
906,1763,https://www.allrecipes.com/recipe/183664/mango-mint-lassi-with-indian-sweet-spices/,Mango-Mint Lassi with Indian Sweet Spices Recipe - Allrecipes.com,"[""1 large mango - peeled, seeded, and diced"",""1 tablespoon lime juice"",""1 teaspoon freshly ground cardamom"",""1 teaspoon freshly ground star anise"",""2 cups plain yogurt"",""2 tablespoons chopped fresh mint"",""3 sprigs fresh mint for garnish"",""3 tablespoons brown sugar""]"
907,1764,https://www.allrecipes.com/recipe/255034/tomaten-chutney-fabulous-tomato-chutney/,Tomaten Chutney (Fabulous Tomato Chutney) Recipe - Allrecipes.com,"[""1 teaspoon ground cinnamon"",""1/2 cup freshly squeezed lime juice"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon ground cloves"",""1/4 cup freshly grated ginger"",""4 cups white sugar"",""4 teaspoons ground cumin"",""4 teaspoons salt"",""6 pounds tomatoes, diced""]"
908,1765,https://www.allrecipes.com/recipe/217329/beef-vindaloo/,Beef Vindaloo Recipe - Allrecipes.com,"[""1 cup water"",""1 tablespoon ground black pepper"",""1 tablespoon ground red pepper"",""1/4 cup distilled white vinegar"",""1/4 cup garlic paste"",""1/4 cup vegetable oil"",""2 onion, chopped"",""2 pounds boneless beef chuck, cut into 1-inch cubes"",""2 tablespoons chopped fresh cilantro (optional)"",""2 tablespoons plain yogurt"",""2 tablespoons salt"",""3 tablespoons ginger paste"",""4 roma (plum) tomatoes, chopped""]"
909,1766,https://www.allrecipes.com/recipe/43805/tofu-keema/,Tofu Keema Recipe - Allrecipes.com,"[""1 (16 ounce) package firm tofu"",""1 cup chopped fresh tomatoes"",""1 cup frozen peas, thawed"",""1 fresh jalapeno pepper, chopped"",""1 onion, chopped"",""1 teaspoon cumin seeds"",""1 teaspoon minced fresh ginger root"",""1 teaspoon minced garlic"",""2 teaspoons curry powder"",""3 tablespoons vegetable oil"",""salt to taste""]"
910,1767,https://www.allrecipes.com/recipe/246251/shami-kabab-bun-kabab/,Shami Kabab (Bun Kabab) Recipe - Allrecipes.com,"[""1 tablespoon chopped fresh cilantro"",""1 tablespoon garlic paste"",""1 tablespoon ginger paste"",""1 teaspoon ground coriander, or more to taste"",""1 teaspoon ground cumin, or more to taste"",""1/2 cup chana dal"",""1/2 cup chopped cilantro"",""1/2 cup water"",""1/2 teaspoon garam masala"",""1/2 teaspoon ground red chile pepper, or to taste"",""1/2 teaspoon ground turmeric"",""1/4 cup bread crumbs, or as needed (optional)"",""1/4 cup vegetable oil, or as needed"",""2 eggs"",""2 pounds ground beef"",""Breading:"",""salt to taste""]"
911,1768,https://www.allrecipes.com/recipe/222657/indian-sweet-potato-and-lentil-soup/,Indian Sweet Potato and Lentil Soup Recipe - Allrecipes.com,"[""1 1/2 teaspoons garam masala"",""1 cup lentils"",""1 large onion, minced"",""1 tablespoon olive oil"",""1/2 teaspoon ground turmeric"",""2 pinches red pepper flakes"",""2 sweet potatoes, peeled and cut into 1/2-inch cubes"",""4 cups chopped fresh spinach"",""4 cups vegetable broth"",""6 cloves garlic, minced"",""salt to taste (optional)""]"
912,1769,https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower Recipe - Allrecipes.com,"[""1 large head cauliflower"",""1 small onion, minced"",""1 teaspoon garlic powder"",""1/2 head lettuce"",""1/2 teaspoon ground turmeric"",""2 tomatoes, pureed"",""3 teaspoons garam masala (optional)"",""4 tablespoons vegetable oil"",""salt to taste""]"
913,1770,https://www.allrecipes.com/recipe/254367/shami-kebab/,Shami Kebab Recipe - Allrecipes.com,"[""1 1/4 cups yellow lentils"",""1 onion, diced"",""1 pound ground chicken"",""1 tablespoon garam masala"",""1 tablespoon salt, or more to taste"",""1/2 bunch cilantro, chopped"",""2 eggs, beaten"",""2 tablespoons ginger-garlic paste"",""2 tablespoons vegetable oil, or as needed"",""4 1/4 cups water"",""4 green chile peppers, finely chopped, or more to taste""]"
914,1771,https://www.allrecipes.com/recipe/267611/indian-wheat-upma/,Indian Wheat Upma Recipe - Allrecipes.com,"[""1 (1 inch) piece ginger, finely chopped"",""1 large clove garlic, minced"",""1 large onion, finely chopped"",""1 tablespoon salt, or to taste"",""1/2 cup peanuts"",""1/2 teaspoon cumin seeds"",""1/2 teaspoon mustard seeds"",""1/4 cup cashews (optional)"",""2 cups broken wheat vermicelli"",""2 tablespoons vegetable oil"",""4 1/2 cups water"",""6 green chile peppers, chopped""]"
915,1772,https://www.allrecipes.com/recipe/268312/easy-beef-samosas/,Easy Beef Samosas Recipe - Allrecipes.com,"[""1 (16 ounce) package phyllo dough"",""1 onion, chopped"",""1 shallot, minced"",""1 sprig fresh thyme, chopped"",""1 tablespoon curry powder"",""1 tablespoon vegetable oil"",""3/4 pound ground beef"",""oil for frying"",""salt and pepper to taste""]"
916,1773,https://www.allrecipes.com/recipe/210480/pesarattu/,Pesarattu Recipe - Allrecipes.com,"[""1 (1/2 inch) piece fresh ginger root, peeled"",""1 cup uncooked white rice"",""1 tablespoon cumin seeds"",""2 cups skin-on, whole green lentils (sabut moong dal)"",""5 green chile peppers"",""6 tablespoons chopped onion (optional)"",""cooking spray"",""salt to taste""]"
917,1774,https://www.allrecipes.com/recipe/246717/indian-butter-chicken-chicken-makhani/,Indian Butter Chicken (Chicken Makhani) Recipe - Allrecipes.com,"[""1 1/2 pounds boneless, skinless chicken thighs, cut into bite-size pieces"",""1 bunch fresh cilantro, stems removed"",""1 cup half-and-half"",""1 cup tomato puree"",""1 tablespoon lemon juice"",""1 teaspoon ground cumin"",""1 yellow onion, chopped"",""1/2 teaspoon ground cardamom"",""1/2 teaspoon ground cayenne pepper"",""1/3 cup cashews"",""1/4 cup plain yogurt"",""2 teaspoons Madras curry powder"",""2 teaspoons chopped fresh ginger"",""2 teaspoons garam masala"",""2 teaspoons tandoori masala powder"",""3 tablespoons butter, divided"",""4 cloves garlic, minced"",""salt and ground black pepper to taste""]"
918,1775,https://www.allrecipes.com/recipe/180724/spicy-tomato-soup/,Spicy Tomato Soup Recipe - Allrecipes.com,"[""1 (28 ounce) can tomato puree"",""1 onion, chopped"",""1 tablespoon Indian chili powder"",""1 tablespoon all-purpose flour"",""1 tablespoon ginger-garlic paste"",""1 tablespoon white sugar"",""1 teaspoon garam masala"",""1/2 cup water, or as needed"",""1/2 teaspoon ground turmeric"",""1/3 cup heavy cream or half-and-half (optional)"",""2 bay leaves"",""2 tablespoons olive oil"",""salt to taste""]"
919,1776,https://www.allrecipes.com/recipe/221850/south-indian-bitter-gourd-roast/,South Indian Bitter Gourd Roast Recipe - Allrecipes.com,"[""1/2 teaspoon gram flour (besan)"",""1/2 teaspoon ground red chile pepper"",""1/2 teaspoon jaggery"",""1/2 teaspoon salt"",""1/4 teaspoon ground coriander"",""2 bitter gourds, seeded and cut into 1/2-inch rings"",""2 pinches asafoetida powder"",""2 teaspoons vegetable oil, divided""]"
920,1777,https://www.allrecipes.com/recipe/212719/methi-murgh-fenugreek-chicken/,Methi Murgh (Fenugreek Chicken) Recipe - Allrecipes.com,"[""1 (4 to 6 pound) whole chicken, cut into 8 pieces (skin removed and discarded)"",""1 black cardamom pod"",""1 cinnamon stick"",""1 cup water"",""1 large onion, sliced thin"",""1 tablespoon dried fenugreek leaves"",""1 tablespoon ginger-garlic paste"",""1 teaspoon cumin seeds"",""1/2 cup chopped fresh fenugreek leaves"",""1/2 cup chopped fresh spinach"",""1/2 teaspoon garam masala"",""1/2 teaspoon ground red pepper"",""1/2 teaspoon ground turmeric"",""1/4 cup cooking oil"",""4 green chile peppers, halved lengthwise"",""4 whole cloves"",""salt to taste""]"
921,1778,https://www.allrecipes.com/recipe/44445/keema-indian-style-ground-meat/,Keema (Indian-Style Ground Meat) Recipe - Allrecipes.com,"[""1 1/2 pounds ground lamb"",""1 onion, finely chopped"",""1 teaspoon salt"",""2 cloves garlic, minced"",""2 tablespoons garam masala"",""3/4 cup beef broth"",""4 teaspoons tomato paste""]"
922,1779,https://www.allrecipes.com/recipe/140978/mads-peach-curry-soup/,Mad's Peach-Curry Soup Recipe - Allrecipes.com,"[""1 (14.5 ounce) can chopped plum tomatoes"",""1 (15 ounce) can sliced peaches in syrup, chopped"",""1 cup cream"",""1 cup vegetable broth"",""1 large onion, minced"",""1 teaspoon ground ginger"",""2 cups lettuce, chopped"",""2 cups shelled, cooked shrimp"",""2 tablespoons Madras curry powder"",""3 cloves garlic, minced"",""5 tablespoons olive oil"",""salt and black pepper to taste""]"
923,1780,https://www.allrecipes.com/recipe/164885/chicken-chutney-sandwiches-with-curry/,Chicken Chutney Sandwiches with Curry Recipe - Allrecipes.com,"[""1 roasted chicken, bones and skin removed, meat shredded"",""1/4 cup whipped cream cheese"",""2 teaspoons curry powder"",""3/4 cup cranberry and apple chutney"",""6 croissants, split""]"
924,1781,https://www.allrecipes.com/recipe/161574/baked-chicken-curry-flavor-fest/,Baked Chicken Curry Flavor-Fest Recipe - Allrecipes.com,"[""1 1/2 cups Dijon mustard"",""1 teaspoon ground turmeric"",""1/4 cup ground cumin"",""10 pounds bone-in chicken pieces"",""2 tablespoons ground ginger"",""2/3 cup Worcestershire sauce"",""6 cloves garlic, minced"",""6 tablespoons chili powder""]"
925,1782,https://www.allrecipes.com/recipe/241886/egg-bhurji/,Egg Bhurji Recipe - Allrecipes.com,"[""1 teaspoon garam masala"",""1 teaspoon ground coriander"",""1 teaspoon ground turmeric"",""1/2 cup finely chopped onion"",""1/4 cup vegetable oil"",""2 large eggs"",""3 green chile peppers, sliced"",""salt to taste""]"
926,1783,https://www.allrecipes.com/recipe/257386/indian-tuna-or-chicken-salad/,Indian Tuna (or Chicken) Salad Recipe - Allrecipes.com,"[""1 (5 ounce) can chunk white tuna, drained"",""1 rib celery, diced"",""1 small carrot, chopped"",""1 teaspoon green chutney"",""1 teaspoon red chile chutney"",""1/2 red onion, chopped"",""1/3 cup raisins"",""1/4 cup chopped walnuts (optional)"",""1/4 teaspoon garam masala"",""1/4 teaspoon salt"",""2 tablespoons tamarind chutney"",""3 tablespoons mayonnaise""]"
927,1784,https://www.allrecipes.com/recipe/262544/baked-onion-bhajis/,Baked Onion Bhajis Recipe - Allrecipes.com,"[""1 pinch salt"",""1 tablespoon extra-virgin olive oil, divided, or to taste"",""1 tablespoon tomato puree"",""1 tablespoon water, or as needed"",""1/2 teaspoon ground coriander"",""1/2 teaspoon ground cumin"",""1/2 teaspoon ground turmeric"",""1/4 teaspoon chili powder"",""1/4 teaspoon ground cumin"",""1/4 teaspoon ground ginger"",""2 teaspoons extra-virgin olive oil, or as needed"",""5 small onions, thinly sliced"",""5 tablespoons chickpea flour"",""For the Bhaji Mix:"",""Spices for the Pan:""]"
928,1785,https://www.allrecipes.com/recipe/158883/yogurt-rice/,Yogurt Rice Recipe - Allrecipes.com,"[""1 cup jasmine rice"",""1 cup plain yogurt"",""1 dried red chile pepper, broken in half (optional)"",""1 pinch asafoetida powder (optional)"",""1 tablespoon ghee (clarified butter)"",""1 teaspoon black mustard seeds"",""1/2 teaspoon ground turmeric"",""1/4 cup milk"",""2 cups water"",""4 fresh curry leaves"",""salt to taste""]"
929,1786,https://www.allrecipes.com/recipe/213470/chicken-chicken-curry/,Chicken Chicken Curry Recipe - Allrecipes.com,"[""1 (2 inch) cinnamon stick"",""1 bay leaf"",""1 bunch cilantro, chopped"",""1 red onion, thinly sliced, divided"",""1 tablespoon ghee (clarified butter)"",""1 tablespoon ground coriander"",""1 tablespoon ground turmeric"",""1 tablespoon water"",""1 tomato, thinly sliced"",""1/2 teaspoon chili powder"",""1/2 teaspoon paprika"",""1/4 teaspoon white sugar"",""2 1/4 pounds skinless, boneless chicken breast, cut in bite-sized pieces"",""2 tablespoons ground ginger"",""2 tablespoons minced garlic"",""3 cardamom pods, lightly crushed"",""3 tablespoons olive oil"",""3 whole cloves"",""salt to taste""]"
930,1787,https://www.allrecipes.com/recipe/221848/super-easy-egg-halwa-anday-ka-halwa/,Super Easy Egg Halwa - Anday ka Halwa Recipe - Allrecipes.com,"[""1 cup dry milk powder"",""1 cup vegetable oil"",""1 cup white sugar"",""1 tablespoon chickpea flour"",""2 tablespoons chopped almonds"",""3 pods cardamom, crushed"",""4 eggs""]"
931,1788,https://www.allrecipes.com/recipe/265229/indian-cabbage-patties/,Indian Cabbage Patties Recipe - Allrecipes.com,"[""1 cup fresh grated coconut"",""1 cup rice flour"",""1 medium head cabbage, shredded"",""1 pinch salt to taste"",""1 pinch white sugar, or to taste"",""1 tablespoon asafoetida powder"",""1 tablespoon skinned split black lentils (urad dal)"",""1 tablespoon tamarind, or as needed"",""1/2 cup gram flour (chickpea flour)"",""2 dried red chiles, stemmed and seeded"",""4 tablespoons coriander seeds"",""oil for frying""]"
932,1789,https://www.allrecipes.com/recipe/262274/indian-chicken-korma-in-the-slow-cooker/,Indian Chicken Korma in the Slow Cooker Recipe - Allrecipes.com,"[""1 1/2 inch piece fresh ginger root, peeled"",""1 large green chile pepper, seeded"",""1 pinch salt"",""1 tablespoon sunflower oil"",""1 tablespoon white sugar"",""1 teaspoon cumin seeds, crushed"",""1 teaspoon fennel seeds, crushed"",""1 teaspoon ground turmeric"",""1 teaspoon paprika"",""1/4 teaspoon ground cinnamon"",""11 ounces chicken stock"",""2 onions, quartered"",""2 tablespoons butter"",""2 tablespoons ground almonds"",""3 cloves garlic"",""4 cardamom pods, crushed"",""5 tablespoons heavy cream"",""8 boneless, skinless chicken thighs""]"
933,1790,https://www.allrecipes.com/recipe/210520/punjabi-sukha-urad-dal/,Punjabi Sukha Urad Dal Recipe - Allrecipes.com,"[""1 cup skin-on, split black lentils (urad dal)"",""1 cup water"",""1 large tomato, chopped"",""1 onion, chopped"",""1 tablespoon minced fresh ginger root"",""1 teaspoon garam masala"",""1/2 teaspoon ground turmeric"",""1/4 cup chopped fresh cilantro"",""2 tablespoons cooking oil"",""4 cloves garlic, minced"",""4 green chile peppers, cut into large chunks"",""salt to taste""]"
934,1791,https://www.allrecipes.com/recipe/39574/lucys-tomato-and-peach-chutney/,Lucy's Tomato and Peach Chutney Recipe - Allrecipes.com,"[""1 1/2 cups distilled white vinegar"",""1 cup pickling spice, wrapped in cheesecloth"",""1 tablespoon salt"",""15 tomatoes, peeled and chopped"",""4 medium onions, diced"",""4 stalks celery, diced"",""5 fresh peaches - peeled, pitted and chopped"",""5 red apples - peeled, cored and diced""]"
935,1792,https://www.allrecipes.com/recipe/134590/mild-curry-omelet/,Mild Curry Omelet Recipe - Allrecipes.com,"[""1 tablespoon light sesame oil"",""1/2 teaspoon ground coriander"",""1/2 teaspoon ground cumin"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon minced garlic"",""1/4 cup diced red bell pepper"",""1/4 teaspoon salt"",""2 eggs, beaten"",""2 tablespoons minced onion"",""2 tablespoons thinly sliced green onion""]"
936,1793,https://www.allrecipes.com/recipe/105540/roasted-grapes-and-carrots/,Roasted Grapes and Carrots Recipe - Allrecipes.com,"[""1 (16 ounce) package peeled, baby carrots"",""1 medium red onion, cut into wedges"",""1 teaspoon ground cumin"",""2 pounds red seedless grapes"",""2 tablespoons olive oil""]"
937,1794,https://www.allrecipes.com/recipe/145275/cilantro-relish/,Cilantro Relish Recipe - Allrecipes.com,"[""1 bunch cilantro leaves"",""1 tablespoon salt"",""1 tablespoon tamarind paste"",""1 teaspoon fenugreek seeds"",""1 teaspoon peanut oil"",""3 tablespoons peanut oil"",""5 dried whole red chilies""]"
938,1795,https://www.allrecipes.com/recipe/260064/instant-pot-indian-butter-chicken/,Instant Pot® Indian Butter Chicken Recipe - Allrecipes.com,"[""1 (13.5 ounce) can coconut milk"",""1 1/2 cups plain yogurt"",""1 bunch cilantro, finely chopped"",""1 cinnamon stick"",""1 cup basmati rice"",""1 cup chicken stock"",""1 cup water"",""1 tablespoon cumin seeds"",""1/2 cup unsalted butter"",""1/4 teaspoon kosher salt"",""2 Anaheim chile peppers, seeded and diced"",""2 fresh tomatoes, chopped"",""2 large onions, peeled and chopped"",""2 tablespoons garam masala"",""2 tablespoons ground cumin"",""2 tablespoons ground turmeric"",""2 tablespoons tomato paste"",""3 pounds bone-in chicken thighs with skin"",""3 tablespoons grated fresh ginger"",""3 tablespoons lemon juice"",""4 cloves garlic, sliced""]"
939,1796,https://www.allrecipes.com/recipe/21003/indian-vegetable-rice/,Indian Vegetable Rice Recipe - Allrecipes.com,"[""1 cup Basmati rice"",""1 onion, thinly sliced"",""1/2 teaspoon garam masala"",""1/2 teaspoon ground cumin"",""2 cups water"",""2 tablespoons vegetable oil"",""3/4 cup frozen mixed vegetables"",""3/4 teaspoon salt""]"
940,1797,https://www.allrecipes.com/recipe/260182/spinach-green-pea-patties-hara-bhara-kebabs/,Spinach & Green Pea Patties (Hara Bhara Kebabs) Recipe - Allrecipes.com,"[""1 cup fresh spinach leaves"",""1 tablespoon chopped fresh cilantro"",""2 tablespoons Patak's Madras Curry Paste"",""2 tablespoons corn flour"",""2/3 cup green peas, cooked"",""4 medium potatoes, quartered, cooked"",""Salt to taste"",""vegetable oil for frying""]"
941,1798,https://www.allrecipes.com/recipe/212527/sundal/,Sundal Recipe - Allrecipes.com,"[""1 cup dried chickpeas"",""1 pinch asafoetida powder"",""1 sprig fresh curry leaves"",""1 tablespoon cooking oil"",""1 teaspoon mustard seeds"",""1 teaspoon skinned split black lentils (urad dal)"",""1/2 cup fresh grated coconut"",""1/2 mango, grated"",""2 dried red chile peppers"",""2 green chile peppers, halved lengthwise"",""3 cups water"",""fresh lemon juice"",""salt to taste""]"
942,1799,https://www.allrecipes.com/recipe/213232/bell-pepper-tomato-and-potato-indian-curry/,"Bell Pepper, Tomato, and Potato Indian Curry Recipe - Allrecipes.com","[""1 1/2 tablespoons vegetable oil"",""1 green chile pepper, chopped"",""1 large green bell pepper, chopped"",""1 large potato, peeled and diced"",""1 sprig fresh curry leaves"",""1 tablespoon lemon juice"",""1 tablespoon water, or as needed (optional)"",""1 teaspoon black mustard seed"",""1 teaspoon cayenne pepper, or more to taste"",""1 teaspoon cumin seed"",""1 teaspoon ground coriander"",""1 teaspoon ground cumin"",""1/2 teaspoon asafoetida powder (optional)"",""1/2 teaspoon ground turmeric"",""1/4 cup chopped cilantro leaves, for garnish"",""3 small tomatoes, finely chopped"",""5 cloves garlic, minced"",""salt to taste""]"
943,1800,https://www.allrecipes.com/recipe/239700/culture-blend-spaghetti/,Culture-Blend Spaghetti Recipe - Allrecipes.com,"[""1 (16 ounce) package spaghetti"",""1 bunch fresh parsley, stems removed and leaves chopped"",""1 cinnamon stick"",""1 onion, chopped"",""1 tablespoon oil"",""1 tablespoon white sugar"",""1/2 (7 ounce) container Greek yogurt"",""1/2 teaspoon cumin seeds"",""1/2 teaspoon ground turmeric"",""2 (14.5 ounce) cans Italian-style diced tomatoes"",""3 cloves garlic, minced"",""9 cardamom pods"",""kosher salt to taste""]"
